key,subset,split,reader,native_side,outcome,resampling,artery_dice,vein_dice,vessels_dice,artery_cldice,vein_cldice,vessels_cldice,said_artery_px,said_vein_px,truth_artery_px,truth_vein_px,note
mbrset_257_1,mbrset,unspecified,expert,1443,graded,"probabilities to native, bilinear, then thresholded",,,0.806958,,,0.848473,0,0,66101,77338,
mbrset_258_3,mbrset,unspecified,expert,1446,graded,"probabilities to native, bilinear, then thresholded",,,0.835874,,,0.882043,0,0,98034,91588,
mbrset_280_3,mbrset,unspecified,expert,1441,graded,"probabilities to native, bilinear, then thresholded",,,0.839383,,,0.877593,0,0,70262,95999,
mbrset_285_3,mbrset,unspecified,expert,1446,graded,"probabilities to native, bilinear, then thresholded",,,0.856384,,,0.901376,0,0,60952,70145,
mbrset_4_1,mbrset,unspecified,expert,1446,graded,"probabilities to native, bilinear, then thresholded",,,0.784530,,,0.807998,0,0,47581,83174,
messidor_messidor20051019_38557_0100_pp,messidor,unspecified,expert,1383,graded,"probabilities to native, bilinear, then thresholded",,,0.818377,,,0.891729,0,0,65678,93367,
messidor_messidor20051020_43808_0100_pp,messidor,unspecified,expert,1383,graded,"probabilities to native, bilinear, then thresholded",,,0.836084,,,0.908369,0,0,79278,103720,
messidor_messidor20051020_43832_0100_pp,messidor,unspecified,expert,1383,graded,"probabilities to native, bilinear, then thresholded",,,0.856252,,,0.907414,0,0,79770,101453,
messidor_messidor20051020_43882_0100_pp,messidor,unspecified,expert,1387,graded,"probabilities to native, bilinear, then thresholded",,,0.825084,,,0.903316,0,0,87165,94504,
messidor_messidor20051020_43906_0100_pp,messidor,unspecified,expert,1386,graded,"probabilities to native, bilinear, then thresholded",,,0.817300,,,0.895036,0,0,76867,84629,
messidor_messidor20051020_44261_0100_pp,messidor,unspecified,expert,1384,graded,"probabilities to native, bilinear, then thresholded",,,0.832328,,,0.891234,0,0,86963,90239,
messidor_messidor20051020_44284_0100_pp,messidor,unspecified,expert,1385,graded,"probabilities to native, bilinear, then thresholded",,,0.829359,,,0.891968,0,0,91805,90034,
messidor_messidor20051020_44338_0100_pp,messidor,unspecified,expert,1384,graded,"probabilities to native, bilinear, then thresholded",,,0.830076,,,0.904276,0,0,83300,107144,
messidor_messidor20051020_44400_0100_pp,messidor,unspecified,expert,1383,graded,"probabilities to native, bilinear, then thresholded",,,0.819597,,,0.908229,0,0,71027,88906,
messidor_messidor20051020_44636_0100_pp,messidor,unspecified,expert,1384,graded,"probabilities to native, bilinear, then thresholded",,,0.818911,,,0.916854,0,0,79728,83716,
messidor_messidor20051020_44714_0100_pp,messidor,unspecified,expert,1382,graded,"probabilities to native, bilinear, then thresholded",,,0.822896,,,0.895365,0,0,92885,102005,
messidor_messidor20051020_44762_0100_pp,messidor,unspecified,expert,1383,graded,"probabilities to native, bilinear, then thresholded",,,0.841017,,,0.896362,0,0,77488,96924,
messidor_messidor20051020_44782_0100_pp,messidor,unspecified,expert,1383,graded,"probabilities to native, bilinear, then thresholded",,,0.844754,,,0.916410,0,0,75231,90317,
messidor_messidor20051020_44901_0100_pp,messidor,unspecified,expert,1382,graded,"probabilities to native, bilinear, then thresholded",,,0.849529,,,0.914020,0,0,66950,82156,
messidor_messidor20051020_44923_0100_pp,messidor,unspecified,expert,1383,graded,"probabilities to native, bilinear, then thresholded",,,0.832118,,,0.882025,0,0,72693,87708,
messidor_messidor20051020_44982_0100_pp,messidor,unspecified,expert,1384,graded,"probabilities to native, bilinear, then thresholded",,,0.818451,,,0.901614,0,0,82707,79481,
messidor_messidor20051020_45004_0100_pp,messidor,unspecified,expert,1385,graded,"probabilities to native, bilinear, then thresholded",,,0.810247,,,0.900829,0,0,83765,86562,
messidor_messidor20051020_45050_0100_pp,messidor,unspecified,expert,1385,graded,"probabilities to native, bilinear, then thresholded",,,0.811562,,,0.878281,0,0,57404,84120,
messidor_messidor20051020_45068_0100_pp,messidor,unspecified,expert,1385,graded,"probabilities to native, bilinear, then thresholded",,,0.817946,,,0.873122,0,0,50404,81992,
messidor_messidor20051020_45137_0100_pp,messidor,unspecified,expert,1384,graded,"probabilities to native, bilinear, then thresholded",,,0.827218,,,0.872918,0,0,86553,108704,
messidor_messidor20051020_52801_0100_pp,messidor,unspecified,expert,1383,graded,"probabilities to native, bilinear, then thresholded",,,0.837002,,,0.884864,0,0,71144,101931,
messidor_messidor20051020_53062_0100_pp,messidor,unspecified,expert,1382,graded,"probabilities to native, bilinear, then thresholded",,,0.853951,,,0.928822,0,0,86789,101269,
messidor_messidor20051020_53178_0100_pp,messidor,unspecified,expert,1382,graded,"probabilities to native, bilinear, then thresholded",,,0.855580,,,0.911773,0,0,84357,101366,
messidor_messidor20051020_56592_0100_pp,messidor,unspecified,expert,1384,graded,"probabilities to native, bilinear, then thresholded",,,0.821947,,,0.902376,0,0,84599,84503,
messidor_messidor20051020_56791_0100_pp,messidor,unspecified,expert,1384,graded,"probabilities to native, bilinear, then thresholded",,,0.847866,,,0.905372,0,0,78858,97404,
messidor_messidor20051020_57157_0100_pp,messidor,unspecified,expert,1384,graded,"probabilities to native, bilinear, then thresholded",,,0.837070,,,0.900406,0,0,81268,98315,
messidor_messidor20051020_57566_0100_pp,messidor,unspecified,expert,1383,graded,"probabilities to native, bilinear, then thresholded",,,0.829595,,,0.902340,0,0,83993,100342,
messidor_messidor20051020_57622_0100_pp,messidor,unspecified,expert,1382,graded,"probabilities to native, bilinear, then thresholded",,,0.825123,,,0.884911,0,0,84238,116589,
messidor_messidor20051020_57761_0100_pp,messidor,unspecified,expert,1386,graded,"probabilities to native, bilinear, then thresholded",,,0.819954,,,0.906794,0,0,77125,94978,
messidor_messidor20051020_58065_0100_pp,messidor,unspecified,expert,1383,graded,"probabilities to native, bilinear, then thresholded",,,0.825143,,,0.884054,0,0,72246,70533,
messidor_messidor20051020_61757_0100_pp,messidor,unspecified,expert,1384,graded,"probabilities to native, bilinear, then thresholded",,,0.853797,,,0.895367,0,0,73747,104853,
messidor_messidor20051020_61804_0100_pp,messidor,unspecified,expert,1381,graded,"probabilities to native, bilinear, then thresholded",,,0.840549,,,0.889622,0,0,74802,105135,
messidor_messidor20051020_62014_0100_pp,messidor,unspecified,expert,1381,graded,"probabilities to native, bilinear, then thresholded",,,0.853883,,,0.886019,0,0,64496,71534,
messidor_messidor20051020_62337_0100_pp,messidor,unspecified,expert,1383,graded,"probabilities to native, bilinear, then thresholded",,,0.821837,,,0.891806,0,0,68502,83977,
messidor_messidor20051020_62461_0100_pp,messidor,unspecified,expert,1388,graded,"probabilities to native, bilinear, then thresholded",,,0.818044,,,0.899125,0,0,78335,80585,
messidor_messidor20051020_62510_0100_pp,messidor,unspecified,expert,1389,graded,"probabilities to native, bilinear, then thresholded",,,0.818115,,,0.909635,0,0,79033,79367,
messidor_messidor20051020_62577_0100_pp,messidor,unspecified,expert,1384,graded,"probabilities to native, bilinear, then thresholded",,,0.824605,,,0.886731,0,0,86439,105698,
messidor_messidor20051020_62615_0100_pp,messidor,unspecified,expert,1384,graded,"probabilities to native, bilinear, then thresholded",,,0.830279,,,0.907267,0,0,86071,105318,
messidor_messidor20051020_62878_0100_pp,messidor,unspecified,expert,1384,graded,"probabilities to native, bilinear, then thresholded",,,0.830528,,,0.886283,0,0,73003,86853,
messidor_messidor20051020_63045_0100_pp,messidor,unspecified,expert,1383,graded,"probabilities to native, bilinear, then thresholded",,,0.850382,,,0.903099,0,0,70094,82582,
messidor_messidor20051020_63337_0100_pp,messidor,unspecified,expert,1384,graded,"probabilities to native, bilinear, then thresholded",,,0.808556,,,0.906324,0,0,84512,82249,
messidor_messidor20051020_63711_0100_pp,messidor,unspecified,expert,1383,graded,"probabilities to native, bilinear, then thresholded",,,0.837746,,,0.911378,0,0,84533,97644,
messidor_messidor20051020_63829_0100_pp,messidor,unspecified,expert,1383,graded,"probabilities to native, bilinear, then thresholded",,,0.839850,,,0.915231,0,0,83202,97467,
messidor_messidor20051020_63936_0100_pp,messidor,unspecified,expert,1382,graded,"probabilities to native, bilinear, then thresholded",,,0.842893,,,0.909747,0,0,83697,93724,
messidor_messidor20051020_64007_0100_pp,messidor,unspecified,expert,1384,graded,"probabilities to native, bilinear, then thresholded",,,0.830350,,,0.901720,0,0,70888,98211,
messidor_messidor20051020_64388_0100_pp,messidor,unspecified,expert,1385,graded,"probabilities to native, bilinear, then thresholded",,,0.826296,,,0.893686,0,0,72862,82580,
messidor_messidor20051020_64518_0100_pp,messidor,unspecified,expert,1386,graded,"probabilities to native, bilinear, then thresholded",,,0.828928,,,0.896782,0,0,72710,93325,
messidor_messidor20051020_64570_0100_pp,messidor,unspecified,expert,1386,graded,"probabilities to native, bilinear, then thresholded",,,0.833491,,,0.908690,0,0,76549,89599,
messidor_messidor20051020_64653_0100_pp,messidor,unspecified,expert,1384,graded,"probabilities to native, bilinear, then thresholded",,,0.827786,,,0.862699,0,0,80543,106894,
messidor_messidor20051020_64703_0100_pp,messidor,unspecified,expert,1385,graded,"probabilities to native, bilinear, then thresholded",,,0.834901,,,0.894589,0,0,76846,103219,
messidor_messidor20051020_64836_0100_pp,messidor,unspecified,expert,1382,graded,"probabilities to native, bilinear, then thresholded",,,0.824140,,,0.893008,0,0,71968,90786,
messidor_messidor20051020_64945_0100_pp,messidor,unspecified,expert,1384,graded,"probabilities to native, bilinear, then thresholded",,,0.828510,,,0.888876,0,0,80684,102192,
messidor_messidor20051021_36380_0100_pp,messidor,unspecified,expert,1384,graded,"probabilities to native, bilinear, then thresholded",,,0.816829,,,0.898735,0,0,59644,82372,
messidor_messidor20051021_36476_0100_pp,messidor,unspecified,expert,1383,graded,"probabilities to native, bilinear, then thresholded",,,0.821587,,,0.867856,0,0,63658,90748,
messidor_messidor20051021_39222_0100_pp,messidor,unspecified,expert,1385,graded,"probabilities to native, bilinear, then thresholded",,,0.832850,,,0.902681,0,0,79843,92356,
messidor_messidor20051021_39314_0100_pp,messidor,unspecified,expert,1387,graded,"probabilities to native, bilinear, then thresholded",,,0.828207,,,0.918099,0,0,73558,92994,
messidor_messidor20051021_39661_0100_pp,messidor,unspecified,expert,1384,graded,"probabilities to native, bilinear, then thresholded",,,0.836922,,,0.917295,0,0,107666,97292,
messidor_messidor20051021_39719_0100_pp,messidor,unspecified,expert,1383,graded,"probabilities to native, bilinear, then thresholded",,,0.840423,,,0.910279,0,0,108331,106322,
messidor_messidor20051021_39845_0100_pp,messidor,unspecified,expert,1382,graded,"probabilities to native, bilinear, then thresholded",,,0.826430,,,0.910181,0,0,88917,94251,
messidor_messidor20051021_40018_0100_pp,messidor,unspecified,expert,1382,graded,"probabilities to native, bilinear, then thresholded",,,0.822325,,,0.894277,0,0,80000,87937,
messidor_messidor20051021_40074_0100_pp,messidor,unspecified,expert,1383,graded,"probabilities to native, bilinear, then thresholded",,,0.823865,,,0.915583,0,0,84108,83065,
messidor_messidor20051021_40248_0100_pp,messidor,unspecified,expert,1384,graded,"probabilities to native, bilinear, then thresholded",,,0.824165,,,0.873877,0,0,72946,80209,
messidor_messidor20051021_40377_0100_pp,messidor,unspecified,expert,1385,graded,"probabilities to native, bilinear, then thresholded",,,0.812594,,,0.856049,0,0,81102,90671,
messidor_messidor20051021_40450_0100_pp,messidor,unspecified,expert,1384,graded,"probabilities to native, bilinear, then thresholded",,,0.824656,,,0.888661,0,0,75878,91783,
messidor_messidor20051021_51418_0100_pp,messidor,unspecified,expert,1384,graded,"probabilities to native, bilinear, then thresholded",,,0.848670,,,0.906797,0,0,83443,103153,
messidor_messidor20051021_51561_0100_pp,messidor,unspecified,expert,1384,graded,"probabilities to native, bilinear, then thresholded",,,0.823961,,,0.910207,0,0,78638,86478,
papila_ret002od,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.886254,,,0.915030,0,0,87633,94156,
papila_ret004os,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.885863,,,0.920650,0,0,86821,87801,
papila_ret006od,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.873074,,,0.915138,0,0,58980,61191,
papila_ret007os,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.882882,,,0.899880,0,0,114380,105927,
papila_ret008od,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.888829,,,0.922954,0,0,78665,80007,
papila_ret015os,papila,unspecified,expert,1449,graded,"probabilities to native, bilinear, then thresholded",,,0.819048,,,0.855505,0,0,79997,92720,
papila_ret016os,papila,unspecified,expert,1447,graded,"probabilities to native, bilinear, then thresholded",,,0.845291,,,0.882874,0,0,58877,83698,
papila_ret018os,papila,unspecified,expert,1449,graded,"probabilities to native, bilinear, then thresholded",,,0.881786,,,0.919682,0,0,83083,95226,
papila_ret019os,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.855706,,,0.905641,0,0,72537,81618,
papila_ret020od,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.784777,,,0.809707,0,0,56322,59244,
papila_ret021os,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.873047,,,0.900789,0,0,92075,80513,
papila_ret023od,papila,unspecified,expert,1449,graded,"probabilities to native, bilinear, then thresholded",,,0.842143,,,0.881149,0,0,59584,66945,
papila_ret026od,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.888674,,,0.916888,0,0,70592,89091,
papila_ret038od,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.878583,,,0.872126,0,0,98747,99595,
papila_ret041od,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.828239,,,0.851089,0,0,70985,78060,
papila_ret044os,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.873389,,,0.893014,0,0,63796,70154,
papila_ret047od,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.844339,,,0.899743,0,0,64255,55544,
papila_ret048od,papila,unspecified,expert,1449,graded,"probabilities to native, bilinear, then thresholded",,,0.837306,,,0.896783,0,0,58946,74833,
papila_ret050od,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.852699,,,0.889005,0,0,85839,92692,
papila_ret053os,papila,unspecified,expert,1449,graded,"probabilities to native, bilinear, then thresholded",,,0.812764,,,0.813943,0,0,56008,58960,
papila_ret056os,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.801822,,,0.877188,0,0,54508,65552,
papila_ret057od,papila,unspecified,expert,1449,graded,"probabilities to native, bilinear, then thresholded",,,0.825703,,,0.905468,0,0,88974,93227,
papila_ret062od,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.905120,,,0.926222,0,0,87101,81548,
papila_ret064os,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.894018,,,0.929091,0,0,78273,79981,
papila_ret067os,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.888962,,,0.925564,0,0,92835,105463,
papila_ret073os,papila,unspecified,expert,1449,graded,"probabilities to native, bilinear, then thresholded",,,0.881600,,,0.892133,0,0,69009,62032,
papila_ret074od,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.830854,,,0.887818,0,0,55685,63840,
papila_ret077os,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.883295,,,0.913326,0,0,73518,77008,
papila_ret079od,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.891343,,,0.893455,0,0,94232,93107,
papila_ret081od,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.858898,,,0.874993,0,0,84252,94374,
papila_ret084os,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.765511,,,0.787120,0,0,54997,65850,
papila_ret088od,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.775101,,,0.817716,0,0,63764,58940,
papila_ret089od,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.845661,,,0.872495,0,0,59204,65531,
papila_ret090od,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.820095,,,0.857594,0,0,63018,62049,
papila_ret091os,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.862507,,,0.858057,0,0,60118,74016,
papila_ret092os,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.869183,,,0.909610,0,0,59945,66979,
papila_ret096od,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.856442,,,0.878372,0,0,66546,69463,
papila_ret101od,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.880648,,,0.898461,0,0,81998,89276,
papila_ret102od,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.884407,,,0.913415,0,0,79717,91789,
papila_ret104os,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.881816,,,0.903961,0,0,100280,76071,
papila_ret105os,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.712287,,,0.792490,0,0,60199,76176,
papila_ret113os,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.863674,,,0.903571,0,0,67380,76105,
papila_ret114os,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.802408,,,0.825757,0,0,70009,90450,
papila_ret120od,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.890569,,,0.918012,0,0,81773,87333,
papila_ret133od,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.822586,,,0.845946,0,0,79470,70513,
papila_ret140os,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.878585,,,0.888952,0,0,87031,79695,
papila_ret146od,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.866187,,,0.886355,0,0,103464,80708,
papila_ret155os,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.885089,,,0.897586,0,0,82222,95929,
papila_ret168os,papila,unspecified,expert,1447,graded,"probabilities to native, bilinear, then thresholded",,,0.651643,,,0.744465,0,0,75445,88935,
papila_ret171os,papila,unspecified,expert,1447,graded,"probabilities to native, bilinear, then thresholded",,,0.805651,,,0.829844,0,0,66098,58705,
papila_ret172od,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.842448,,,0.855856,0,0,84479,85154,
papila_ret174os,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.863460,,,0.932724,0,0,84847,83998,
papila_ret177os,papila,unspecified,expert,1449,graded,"probabilities to native, bilinear, then thresholded",,,0.859006,,,0.852244,0,0,85683,75501,
papila_ret178os,papila,unspecified,expert,1449,graded,"probabilities to native, bilinear, then thresholded",,,0.877499,,,0.889136,0,0,82657,78201,
papila_ret180od,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.896012,,,0.902721,0,0,99228,88679,
papila_ret181os,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.887149,,,0.924109,0,0,88189,84273,
papila_ret184od,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.866260,,,0.892468,0,0,69885,83332,
papila_ret193os,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.851958,,,0.868344,0,0,84271,81810,
papila_ret203od,papila,unspecified,expert,1449,graded,"probabilities to native, bilinear, then thresholded",,,0.850914,,,0.904890,0,0,77396,87460,
papila_ret204os,papila,unspecified,expert,1449,graded,"probabilities to native, bilinear, then thresholded",,,0.847539,,,0.928981,0,0,105059,96018,
papila_ret208od,papila,unspecified,expert,1449,graded,"probabilities to native, bilinear, then thresholded",,,0.891328,,,0.914159,0,0,87898,101566,
papila_ret225od,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.826171,,,0.842270,0,0,73367,82068,
papila_ret228os,papila,unspecified,expert,1449,graded,"probabilities to native, bilinear, then thresholded",,,0.845506,,,0.917257,0,0,98526,88940,
papila_ret229od,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.750111,,,0.790091,0,0,54170,57962,
papila_ret232os,papila,unspecified,expert,1449,graded,"probabilities to native, bilinear, then thresholded",,,0.866522,,,0.871312,0,0,76099,102924,
papila_ret233os,papila,unspecified,expert,1449,graded,"probabilities to native, bilinear, then thresholded",,,0.854304,,,0.886960,0,0,68662,79311,
papila_ret235os,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.904987,,,0.912261,0,0,98121,97039,
papila_ret241od,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.883327,,,0.936220,0,0,90480,100099,
papila_ret246od,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.641499,,,0.702630,0,0,71779,71902,
papila_ret248od,papila,unspecified,expert,1449,graded,"probabilities to native, bilinear, then thresholded",,,0.842157,,,0.873731,0,0,65917,64008,
papila_ret258od,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.884147,,,0.908460,0,0,93186,113822,
papila_ret260os,papila,unspecified,expert,1449,graded,"probabilities to native, bilinear, then thresholded",,,0.894247,,,0.919200,0,0,107456,96420,
papila_ret266od,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.863843,,,0.878006,0,0,73578,100635,
papila_ret269od,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.905555,,,0.942530,0,0,82510,88021,
papila_ret271os,papila,unspecified,expert,1447,graded,"probabilities to native, bilinear, then thresholded",,,0.884538,,,0.908147,0,0,84967,92929,
papila_ret273os,papila,unspecified,expert,1449,graded,"probabilities to native, bilinear, then thresholded",,,0.878046,,,0.916676,0,0,82555,91304,
papila_ret276od,papila,unspecified,expert,1448,graded,"probabilities to native, bilinear, then thresholded",,,0.880130,,,0.911392,0,0,87875,81734,
papila_ret277od,papila,unspecified,expert,1449,graded,"probabilities to native, bilinear, then thresholded",,,0.873036,,,0.934872,0,0,62523,65299,
trend_11_l,trend,unspecified,expert,2177,graded,"probabilities to native, bilinear, then thresholded",,,0.747589,,,0.788115,0,0,137531,128940,
trend_15_l,trend,unspecified,expert,2177,graded,"probabilities to native, bilinear, then thresholded",,,0.733499,,,0.799863,0,0,159651,172007,
trend_16_r,trend,unspecified,expert,2177,graded,"probabilities to native, bilinear, then thresholded",,,0.816080,,,0.878189,0,0,147964,143994,
trend_17_l,trend,unspecified,expert,2177,graded,"probabilities to native, bilinear, then thresholded",,,0.815022,,,0.872076,0,0,171085,162702,
trend_17_r,trend,unspecified,expert,2177,graded,"probabilities to native, bilinear, then thresholded",,,0.796571,,,0.852787,0,0,173926,163430,
trend_1_l,trend,unspecified,expert,2177,graded,"probabilities to native, bilinear, then thresholded",,,0.696643,,,0.725178,0,0,153688,161726,
trend_20_l,trend,unspecified,expert,2177,graded,"probabilities to native, bilinear, then thresholded",,,0.716044,,,0.767327,0,0,90926,127726,
trend_22_r,trend,unspecified,expert,2177,graded,"probabilities to native, bilinear, then thresholded",,,0.824740,,,0.873945,0,0,128499,165419,
trend_23_r,trend,unspecified,expert,2177,graded,"probabilities to native, bilinear, then thresholded",,,0.791696,,,0.828842,0,0,128241,150841,
trend_24_l,trend,unspecified,expert,2177,graded,"probabilities to native, bilinear, then thresholded",,,0.754577,,,0.781583,0,0,116674,144118,
trend_24_r,trend,unspecified,expert,2177,graded,"probabilities to native, bilinear, then thresholded",,,0.761405,,,0.822103,0,0,123972,142112,
trend_25_r,trend,unspecified,expert,2177,graded,"probabilities to native, bilinear, then thresholded",,,0.713991,,,0.783248,0,0,141124,163119,
trend_26_l,trend,unspecified,expert,2177,graded,"probabilities to native, bilinear, then thresholded",,,0.807320,,,0.849867,0,0,168515,180475,
trend_26_r,trend,unspecified,expert,2177,graded,"probabilities to native, bilinear, then thresholded",,,0.710690,,,0.751244,0,0,142026,147889,
trend_28_r,trend,unspecified,expert,2177,graded,"probabilities to native, bilinear, then thresholded",,,0.772727,,,0.803470,0,0,182149,221168,
trend_2_r,trend,unspecified,expert,2177,graded,"probabilities to native, bilinear, then thresholded",,,0.717189,,,0.735788,0,0,133075,145790,
trend_30_r,trend,unspecified,expert,2177,graded,"probabilities to native, bilinear, then thresholded",,,0.676820,,,0.785442,0,0,127283,177894,
trend_31_r,trend,unspecified,expert,2177,graded,"probabilities to native, bilinear, then thresholded",,,0.663854,,,0.775274,0,0,114177,160047,
trend_32_r,trend,unspecified,expert,2177,graded,"probabilities to native, bilinear, then thresholded",,,0.658774,,,0.704162,0,0,135256,142167,
trend_33_l,trend,unspecified,expert,2177,graded,"probabilities to native, bilinear, then thresholded",,,0.817192,,,0.853161,0,0,166818,207055,
trend_33_r,trend,unspecified,expert,2177,graded,"probabilities to native, bilinear, then thresholded",,,0.767681,,,0.863059,0,0,146624,192787,
trend_35_l,trend,unspecified,expert,2177,graded,"probabilities to native, bilinear, then thresholded",,,0.789192,,,0.771165,0,0,192358,164592,
trend_37_l,trend,unspecified,expert,2177,graded,"probabilities to native, bilinear, then thresholded",,,0.796688,,,0.847319,0,0,146553,167732,
trend_38_l,trend,unspecified,expert,2177,graded,"probabilities to native, bilinear, then thresholded",,,0.773127,,,0.753165,0,0,154388,194716,
trend_38_r,trend,unspecified,expert,2177,graded,"probabilities to native, bilinear, then thresholded",,,0.792488,,,0.851369,0,0,178333,178859,
trend_39_l,trend,unspecified,expert,2177,graded,"probabilities to native, bilinear, then thresholded",,,0.767461,,,0.797635,0,0,166668,182201,
trend_39_r,trend,unspecified,expert,2177,graded,"probabilities to native, bilinear, then thresholded",,,0.774255,,,0.812606,0,0,187604,183171,
trend_3_r,trend,unspecified,expert,2177,graded,"probabilities to native, bilinear, then thresholded",,,0.792242,,,0.887986,0,0,125519,174647,
trend_40_l,trend,unspecified,expert,2177,graded,"probabilities to native, bilinear, then thresholded",,,0.665919,,,0.713898,0,0,116774,120307,
trend_40_r,trend,unspecified,expert,2177,graded,"probabilities to native, bilinear, then thresholded",,,0.717113,,,0.705798,0,0,150158,139367,
trend_42_l,trend,unspecified,expert,2177,graded,"probabilities to native, bilinear, then thresholded",,,0.774781,,,0.830131,0,0,143108,156778,
trend_42_r,trend,unspecified,expert,2177,graded,"probabilities to native, bilinear, then thresholded",,,0.788303,,,0.849391,0,0,145721,167204,
trend_45_l,trend,unspecified,expert,2177,graded,"probabilities to native, bilinear, then thresholded",,,0.651128,,,0.685184,0,0,156426,150138,
trend_46_l,trend,unspecified,expert,2177,graded,"probabilities to native, bilinear, then thresholded",,,0.763877,,,0.798878,0,0,117358,149686,
trend_46_r,trend,unspecified,expert,2177,graded,"probabilities to native, bilinear, then thresholded",,,0.747590,,,0.791752,0,0,132952,164529,
trend_4_l,trend,unspecified,expert,2177,graded,"probabilities to native, bilinear, then thresholded",,,0.700296,,,0.747802,0,0,97602,121953,
trend_4_r,trend,unspecified,expert,2177,graded,"probabilities to native, bilinear, then thresholded",,,0.739632,,,0.795029,0,0,100208,122299,
trend_5_l,trend,unspecified,expert,2177,graded,"probabilities to native, bilinear, then thresholded",,,0.781624,,,0.828165,0,0,113531,177015,
trend_6_r,trend,unspecified,expert,2177,graded,"probabilities to native, bilinear, then thresholded",,,0.810886,,,0.868616,0,0,163154,196641,
trend_7_l,trend,unspecified,expert,2177,graded,"probabilities to native, bilinear, then thresholded",,,0.770723,,,0.824219,0,0,160900,182708,
