key,subset,split,native_side,reader,outcome,resampling,disc_dice,disc_centre_offset,disc_centre_offset_diameters,disc_width_error,disc_height_error,disc_radius_error,truth_disc_width,truth_disc_height,truth_disc_radius,note
train_remidio_img_3600,remidio,train,2159,expert4,graded,"probabilities to native, bilinear, then thresholded",0.956589,10.725433,0.025646,-21.000000,-25.000000,-6.568019,428.000000,431.000000,209.108937,
train_remidio_img_3600,remidio,train,2159,expert5,graded,"probabilities to native, bilinear, then thresholded",0.925199,10.664323,0.024600,-36.000000,-20.000000,-14.216579,443.000000,426.000000,216.757497,
train_remidio_img_3603,remidio,train,2185,expert1,graded,"probabilities to native, bilinear, then thresholded",0.961348,8.454032,0.020158,-8.000000,-8.000000,-5.187316,409.000000,428.000000,209.694173,
train_remidio_img_3603,remidio,train,2185,expert2,graded,"probabilities to native, bilinear, then thresholded",0.930950,2.494415,0.005691,-32.000000,-29.000000,-14.644307,433.000000,449.000000,219.151163,
train_remidio_img_3603,remidio,train,2185,expert3,graded,"probabilities to native, bilinear, then thresholded",0.939049,9.448013,0.022025,-32.000000,-4.000000,-9.974250,433.000000,424.000000,214.481106,
train_remidio_img_3603,remidio,train,2185,expert4,graded,"probabilities to native, bilinear, then thresholded",0.943745,8.784138,0.020532,-29.000000,-6.000000,-9.401367,430.000000,426.000000,213.908223,
train_remidio_img_3603,remidio,train,2185,expert5,graded,"probabilities to native, bilinear, then thresholded",0.918725,13.243320,0.029983,-27.000000,-37.000000,-16.337876,428.000000,457.000000,220.844732,
train_remidio_img_3604,remidio,train,2206,expert1,graded,"probabilities to native, bilinear, then thresholded",0.963651,11.062672,0.026994,-7.000000,-5.000000,-3.432320,397.000000,427.000000,204.907257,
train_remidio_img_3604,remidio,train,2206,expert2,graded,"probabilities to native, bilinear, then thresholded",0.944285,11.298677,0.026565,-17.000000,-11.000000,-11.187120,407.000000,433.000000,212.662057,
train_remidio_img_3604,remidio,train,2206,expert3,graded,"probabilities to native, bilinear, then thresholded",0.934750,13.382102,0.031348,-15.000000,-22.000000,-11.970742,405.000000,444.000000,213.445678,
train_remidio_img_3604,remidio,train,2206,expert4,graded,"probabilities to native, bilinear, then thresholded",0.949801,6.350063,0.014996,-14.000000,-22.000000,-10.249562,404.000000,444.000000,211.724498,
train_remidio_img_3604,remidio,train,2206,expert5,graded,"probabilities to native, bilinear, then thresholded",0.953685,12.626731,0.030234,-14.000000,-11.000000,-7.343054,404.000000,433.000000,208.817990,
train_remidio_img_3605,remidio,train,2177,expert1,graded,"probabilities to native, bilinear, then thresholded",0.971939,5.070036,0.013009,-18.000000,12.000000,-1.392647,404.000000,378.000000,194.861967,
train_remidio_img_3605,remidio,train,2177,expert2,graded,"probabilities to native, bilinear, then thresholded",0.931676,7.826686,0.018889,-38.000000,-10.000000,-13.702754,424.000000,400.000000,207.172074,
train_remidio_img_3605,remidio,train,2177,expert3,graded,"probabilities to native, bilinear, then thresholded",0.976196,4.963748,0.012567,-10.000000,-2.000000,-4.025242,396.000000,392.000000,197.494562,
train_remidio_img_3605,remidio,train,2177,expert4,graded,"probabilities to native, bilinear, then thresholded",0.922226,8.642666,0.020723,-49.000000,-9.000000,-15.057318,435.000000,399.000000,208.526638,
train_remidio_img_3605,remidio,train,2177,expert5,graded,"probabilities to native, bilinear, then thresholded",0.930747,5.985695,0.014433,-42.000000,-13.000000,-13.896257,428.000000,403.000000,207.365577,
train_remidio_img_3606,remidio,train,2211,expert1,graded,"probabilities to native, bilinear, then thresholded",0.981135,2.634002,0.006772,-6.000000,5.000000,2.193962,392.000000,394.000000,194.476894,
train_remidio_img_3606,remidio,train,2211,expert2,graded,"probabilities to native, bilinear, then thresholded",0.948480,4.618914,0.011165,-24.000000,-15.000000,-10.183697,410.000000,414.000000,206.854554,
train_remidio_img_3606,remidio,train,2211,expert3,graded,"probabilities to native, bilinear, then thresholded",0.968740,1.872554,0.004619,-18.000000,-8.000000,-6.012239,404.000000,407.000000,202.683096,
train_remidio_img_3606,remidio,train,2211,expert4,graded,"probabilities to native, bilinear, then thresholded",0.922906,15.287542,0.036426,-44.000000,0.000000,-13.171266,430.000000,399.000000,209.842123,
train_remidio_img_3606,remidio,train,2211,expert5,graded,"probabilities to native, bilinear, then thresholded",0.941801,9.417069,0.022938,-37.000000,0.000000,-8.597256,423.000000,399.000000,205.268112,
train_remidio_img_3619,remidio,train,2326,expert1,graded,"probabilities to native, bilinear, then thresholded",0.977842,3.084779,0.007051,-10.000000,10.000000,-1.731123,437.000000,431.000000,218.757190,
train_remidio_img_3619,remidio,train,2326,expert2,graded,"probabilities to native, bilinear, then thresholded",0.959627,4.276789,0.009472,-11.000000,-20.000000,-8.725919,438.000000,461.000000,225.751986,
train_remidio_img_3619,remidio,train,2326,expert3,graded,"probabilities to native, bilinear, then thresholded",0.975757,1.960360,0.004424,-26.000000,-2.000000,-4.509422,453.000000,443.000000,221.535490,
train_remidio_img_3619,remidio,train,2326,expert4,graded,"probabilities to native, bilinear, then thresholded",0.927909,17.716635,0.038012,-29.000000,-57.000000,-16.015648,456.000000,498.000000,233.041716,
train_remidio_img_3619,remidio,train,2326,expert5,graded,"probabilities to native, bilinear, then thresholded",0.982612,2.298970,0.005259,-11.000000,3.000000,-1.568821,438.000000,438.000000,218.594888,
train_remidio_img_3622,remidio,train,2261,expert1,graded,"probabilities to native, bilinear, then thresholded",0.964984,6.324519,0.014836,-8.000000,15.000000,2.005153,425.000000,427.000000,213.145717,
train_remidio_img_3622,remidio,train,2261,expert2,graded,"probabilities to native, bilinear, then thresholded",0.956599,5.151513,0.011478,-19.000000,-13.000000,-9.257620,436.000000,455.000000,224.408490,
train_remidio_img_3622,remidio,train,2261,expert3,graded,"probabilities to native, bilinear, then thresholded",0.956772,8.358737,0.018614,-20.000000,-17.000000,-9.383117,437.000000,459.000000,224.533987,
train_remidio_img_3622,remidio,train,2261,expert4,graded,"probabilities to native, bilinear, then thresholded",0.937286,15.567520,0.034675,-8.000000,-15.000000,-9.327113,425.000000,457.000000,224.477983,
train_remidio_img_3622,remidio,train,2261,expert5,graded,"probabilities to native, bilinear, then thresholded",0.941853,5.309216,0.011641,-30.000000,-25.000000,-12.896207,447.000000,467.000000,228.047077,
train_remidio_img_3625,remidio,train,2307,expert1,graded,"probabilities to native, bilinear, then thresholded",0.976039,4.570244,0.011657,13.000000,6.000000,1.980785,362.000000,417.000000,196.026451,
train_remidio_img_3625,remidio,train,2307,expert2,graded,"probabilities to native, bilinear, then thresholded",0.966343,4.492519,0.011017,3.000000,-29.000000,-5.876080,372.000000,452.000000,203.883316,
train_remidio_img_3625,remidio,train,2307,expert3,graded,"probabilities to native, bilinear, then thresholded",0.976372,5.686622,0.014290,2.000000,6.000000,-0.964602,373.000000,417.000000,198.971837,
train_remidio_img_3625,remidio,train,2307,expert4,graded,"probabilities to native, bilinear, then thresholded",0.917693,11.422960,0.026845,-1.000000,-45.000000,-14.753586,376.000000,468.000000,212.760822,
train_remidio_img_3625,remidio,train,2307,expert5,graded,"probabilities to native, bilinear, then thresholded",0.966078,1.879701,0.004606,-19.000000,-1.000000,-6.059443,394.000000,424.000000,204.066678,
train_remidio_img_3626,remidio,train,2218,expert1,graded,"probabilities to native, bilinear, then thresholded",0.975473,5.401149,0.015154,5.000000,-2.000000,2.081167,335.000000,384.000000,178.214264,
train_remidio_img_3626,remidio,train,2218,expert2,graded,"probabilities to native, bilinear, then thresholded",0.964396,3.880928,0.010396,-20.000000,-10.000000,-6.360961,360.000000,392.000000,186.656392,
train_remidio_img_3626,remidio,train,2218,expert3,graded,"probabilities to native, bilinear, then thresholded",0.964293,7.656720,0.020788,-19.000000,-1.000000,-3.864727,359.000000,383.000000,184.160157,
train_remidio_img_3626,remidio,train,2218,expert4,graded,"probabilities to native, bilinear, then thresholded",0.955409,3.900833,0.010398,-9.000000,-44.000000,-7.288061,349.000000,426.000000,187.583492,
train_remidio_img_3626,remidio,train,2218,expert5,graded,"probabilities to native, bilinear, then thresholded",0.954658,6.073286,0.016302,-5.000000,-21.000000,-5.978577,345.000000,403.000000,186.274007,
train_remidio_img_3631,remidio,train,2181,expert1,graded,"probabilities to native, bilinear, then thresholded",0.984430,3.424891,0.007638,-5.000000,0.000000,-1.830321,446.000000,449.000000,224.214790,
train_remidio_img_3631,remidio,train,2181,expert2,graded,"probabilities to native, bilinear, then thresholded",0.936590,5.537214,0.011685,-31.000000,-39.000000,-14.561051,472.000000,488.000000,236.945520,
train_remidio_img_3631,remidio,train,2181,expert3,graded,"probabilities to native, bilinear, then thresholded",0.945257,2.991379,0.006367,-26.000000,-18.000000,-12.519033,467.000000,467.000000,234.903502,
train_remidio_img_3631,remidio,train,2181,expert4,graded,"probabilities to native, bilinear, then thresholded",0.934881,3.850208,0.008110,-24.000000,-21.000000,-14.985182,465.000000,470.000000,237.369651,
train_remidio_img_3631,remidio,train,2181,expert5,graded,"probabilities to native, bilinear, then thresholded",0.961635,8.000731,0.017323,-17.000000,-18.000000,-8.541436,458.000000,467.000000,230.925905,
train_remidio_img_3632,remidio,train,2205,expert1,graded,"probabilities to native, bilinear, then thresholded",0.979477,4.243841,0.010401,0.000000,5.000000,2.692439,405.000000,427.000000,204.008176,
train_remidio_img_3632,remidio,train,2205,expert2,graded,"probabilities to native, bilinear, then thresholded",0.977401,2.545026,0.006060,-7.000000,-6.000000,-3.284805,412.000000,438.000000,209.985421,
train_remidio_img_3632,remidio,train,2205,expert3,graded,"probabilities to native, bilinear, then thresholded",0.956932,5.297858,0.012275,-15.000000,-17.000000,-9.102453,420.000000,449.000000,215.803069,
train_remidio_img_3632,remidio,train,2205,expert4,graded,"probabilities to native, bilinear, then thresholded",0.949277,10.229180,0.023571,-17.000000,-17.000000,-10.285847,422.000000,449.000000,216.986463,
train_remidio_img_3632,remidio,train,2205,expert5,graded,"probabilities to native, bilinear, then thresholded",0.964145,8.130121,0.019047,-22.000000,4.000000,-6.716726,427.000000,428.000000,213.417341,
train_remidio_img_3633,remidio,train,2166,expert1,graded,"probabilities to native, bilinear, then thresholded",0.968124,8.292995,0.020329,7.000000,13.000000,2.300575,392.000000,421.000000,203.969946,
train_remidio_img_3633,remidio,train,2166,expert2,graded,"probabilities to native, bilinear, then thresholded",0.949549,7.667751,0.017687,-14.000000,-13.000000,-10.494319,413.000000,447.000000,216.764839,
train_remidio_img_3633,remidio,train,2166,expert3,graded,"probabilities to native, bilinear, then thresholded",0.953724,4.540374,0.010508,-3.000000,-16.000000,-9.772103,402.000000,450.000000,216.042624,
train_remidio_img_3633,remidio,train,2166,expert4,graded,"probabilities to native, bilinear, then thresholded",0.913553,7.033524,0.015634,-31.000000,-31.000000,-18.673501,430.000000,465.000000,224.944021,
train_remidio_img_3633,remidio,train,2166,expert5,graded,"probabilities to native, bilinear, then thresholded",0.962725,7.995358,0.018692,-19.000000,-4.000000,-7.602730,418.000000,438.000000,213.873250,
train_remidio_img_3634,remidio,train,2186,expert1,graded,"probabilities to native, bilinear, then thresholded",0.981891,2.219255,0.005555,8.000000,4.000000,3.347714,373.000000,428.000000,199.758969,
train_remidio_img_3634,remidio,train,2186,expert2,graded,"probabilities to native, bilinear, then thresholded",0.981089,2.936301,0.007207,-5.000000,10.000000,-0.596230,386.000000,422.000000,203.702913,
train_remidio_img_3634,remidio,train,2186,expert3,graded,"probabilities to native, bilinear, then thresholded",0.949903,5.511168,0.012929,-11.000000,-22.000000,-10.030074,392.000000,454.000000,213.136757,
train_remidio_img_3634,remidio,train,2186,expert4,graded,"probabilities to native, bilinear, then thresholded",0.941857,7.667977,0.018134,3.000000,-40.000000,-8.316165,378.000000,472.000000,211.422848,
train_remidio_img_3634,remidio,train,2186,expert5,graded,"probabilities to native, bilinear, then thresholded",0.970670,6.548419,0.015891,-8.000000,-6.000000,-2.938412,389.000000,438.000000,206.045095,
train_remidio_img_3635,remidio,train,2182,expert1,graded,"probabilities to native, bilinear, then thresholded",0.975510,5.390908,0.012016,3.000000,16.000000,4.464337,441.000000,461.000000,224.325496,
train_remidio_img_3635,remidio,train,2182,expert2,graded,"probabilities to native, bilinear, then thresholded",0.951980,5.661467,0.011792,-26.000000,-33.000000,-11.262062,470.000000,510.000000,240.051894,
train_remidio_img_3635,remidio,train,2182,expert3,graded,"probabilities to native, bilinear, then thresholded",0.983439,4.040497,0.008794,2.000000,7.000000,-0.935114,442.000000,470.000000,229.724946,
train_remidio_img_3635,remidio,train,2182,expert4,graded,"probabilities to native, bilinear, then thresholded",0.957788,7.372771,0.015489,-22.000000,-34.000000,-9.206573,466.000000,511.000000,237.996406,
train_remidio_img_3635,remidio,train,2182,expert5,graded,"probabilities to native, bilinear, then thresholded",0.966335,4.540263,0.009594,-16.000000,-11.000000,-7.836417,460.000000,488.000000,236.626250,
train_remidio_img_3636,remidio,train,2195,expert1,graded,"probabilities to native, bilinear, then thresholded",0.978008,4.477401,0.010019,-5.000000,-7.000000,-1.250040,436.000000,471.000000,223.434746,
train_remidio_img_3636,remidio,train,2195,expert2,graded,"probabilities to native, bilinear, then thresholded",0.964641,4.173355,0.009106,-13.000000,-8.000000,-6.972824,444.000000,472.000000,229.157530,
train_remidio_img_3636,remidio,train,2195,expert3,graded,"probabilities to native, bilinear, then thresholded",0.970489,7.593715,0.016740,-12.000000,-5.000000,-4.622313,443.000000,469.000000,226.807019,
train_remidio_img_3636,remidio,train,2195,expert4,graded,"probabilities to native, bilinear, then thresholded",0.954030,13.089093,0.028609,-16.000000,-11.000000,-6.575212,447.000000,475.000000,228.759918,
train_remidio_img_3636,remidio,train,2195,expert5,graded,"probabilities to native, bilinear, then thresholded",0.970867,5.916553,0.013059,3.000000,-17.000000,-4.349180,428.000000,481.000000,226.533886,
train_remidio_img_3637,remidio,train,2178,expert1,graded,"probabilities to native, bilinear, then thresholded",0.979121,6.005982,0.015206,3.000000,2.000000,-0.362187,393.000000,408.000000,197.484085,
train_remidio_img_3637,remidio,train,2178,expert2,graded,"probabilities to native, bilinear, then thresholded",0.951751,5.276726,0.012769,-16.000000,-8.000000,-9.497854,412.000000,418.000000,206.619752,
train_remidio_img_3637,remidio,train,2178,expert3,graded,"probabilities to native, bilinear, then thresholded",0.971519,3.123425,0.007756,-13.000000,-2.000000,-4.245576,409.000000,412.000000,201.367474,
train_remidio_img_3637,remidio,train,2178,expert4,graded,"probabilities to native, bilinear, then thresholded",0.919281,11.552288,0.027136,-17.000000,-11.000000,-15.733904,413.000000,421.000000,212.855802,
train_remidio_img_3637,remidio,train,2178,expert5,graded,"probabilities to native, bilinear, then thresholded",0.962942,4.470931,0.010961,-17.000000,6.000000,-6.817614,413.000000,404.000000,203.939512,
train_remidio_img_3638,remidio,train,2181,expert1,graded,"probabilities to native, bilinear, then thresholded",0.983304,3.290199,0.008213,-7.000000,2.000000,-0.678887,402.000000,403.000000,200.312729,
train_remidio_img_3638,remidio,train,2181,expert2,graded,"probabilities to native, bilinear, then thresholded",0.951430,0.400610,0.000956,-8.000000,-29.000000,-9.922909,403.000000,434.000000,209.556751,
train_remidio_img_3638,remidio,train,2181,expert3,graded,"probabilities to native, bilinear, then thresholded",0.969831,3.238468,0.007901,-5.000000,-22.000000,-5.306034,400.000000,427.000000,204.939876,
train_remidio_img_3638,remidio,train,2181,expert4,graded,"probabilities to native, bilinear, then thresholded",0.925625,12.481696,0.029031,-29.000000,-40.000000,-15.339418,424.000000,445.000000,214.973260,
train_remidio_img_3638,remidio,train,2181,expert5,graded,"probabilities to native, bilinear, then thresholded",0.973171,4.457975,0.010917,-13.000000,-5.000000,-4.549010,408.000000,410.000000,204.182853,
train_remidio_img_3639,remidio,train,2175,expert1,graded,"probabilities to native, bilinear, then thresholded",0.960918,7.732651,0.018656,-1.000000,-22.000000,-3.792431,393.000000,440.000000,207.238131,
train_remidio_img_3639,remidio,train,2175,expert2,graded,"probabilities to native, bilinear, then thresholded",0.955167,9.021690,0.021557,-15.000000,-9.000000,-5.810079,407.000000,427.000000,209.255779,
train_remidio_img_3639,remidio,train,2175,expert3,graded,"probabilities to native, bilinear, then thresholded",0.967313,2.180354,0.005263,-5.000000,-21.000000,-3.685655,397.000000,439.000000,207.131354,
train_remidio_img_3639,remidio,train,2175,expert4,graded,"probabilities to native, bilinear, then thresholded",0.942585,4.258005,0.009880,-28.000000,-21.000000,-12.036317,420.000000,439.000000,215.482017,
train_remidio_img_3639,remidio,train,2175,expert5,graded,"probabilities to native, bilinear, then thresholded",0.962901,7.971483,0.018972,-17.000000,-15.000000,-6.638229,409.000000,433.000000,210.083929,
train_remidio_img_3640,remidio,train,2188,expert1,graded,"probabilities to native, bilinear, then thresholded",0.964497,4.719269,0.011181,-5.000000,-14.000000,-5.085575,397.000000,445.000000,211.032548,
train_remidio_img_3640,remidio,train,2188,expert2,graded,"probabilities to native, bilinear, then thresholded",0.948185,2.399058,0.005530,-21.000000,-16.000000,-10.962461,413.000000,447.000000,216.909434,
train_remidio_img_3640,remidio,train,2188,expert3,graded,"probabilities to native, bilinear, then thresholded",0.962731,10.325391,0.024645,0.000000,-19.000000,-3.533816,392.000000,450.000000,209.480789,
train_remidio_img_3640,remidio,train,2188,expert4,graded,"probabilities to native, bilinear, then thresholded",0.919808,8.849689,0.019826,-32.000000,-47.000000,-17.234047,424.000000,478.000000,223.181020,
train_remidio_img_3640,remidio,train,2188,expert5,graded,"probabilities to native, bilinear, then thresholded",0.956677,10.870649,0.025600,-21.000000,-7.000000,-6.368295,413.000000,438.000000,212.315268,
train_remidio_img_3641,remidio,train,2187,expert1,graded,"probabilities to native, bilinear, then thresholded",0.973114,9.166325,0.020361,2.000000,4.000000,3.742387,427.000000,484.000000,225.098917,
train_remidio_img_3641,remidio,train,2187,expert2,graded,"probabilities to native, bilinear, then thresholded",0.967941,7.082417,0.015017,-9.000000,-15.000000,-6.974419,438.000000,503.000000,235.815723,
train_remidio_img_3641,remidio,train,2187,expert3,graded,"probabilities to native, bilinear, then thresholded",0.965089,5.352062,0.011387,-3.000000,-24.000000,-6.169901,432.000000,512.000000,235.011205,
train_remidio_img_3641,remidio,train,2187,expert4,graded,"probabilities to native, bilinear, then thresholded",0.931120,8.072453,0.016556,-43.000000,-8.000000,-14.957804,472.000000,496.000000,243.799108,
train_remidio_img_3641,remidio,train,2187,expert5,graded,"probabilities to native, bilinear, then thresholded",0.955820,6.919367,0.014472,-28.000000,-14.000000,-10.225336,457.000000,502.000000,239.066640,
train_remidio_img_3642,remidio,train,2209,expert1,graded,"probabilities to native, bilinear, then thresholded",0.974013,8.092268,0.018580,7.000000,10.000000,1.559147,405.000000,474.000000,217.769871,
train_remidio_img_3642,remidio,train,2209,expert2,graded,"probabilities to native, bilinear, then thresholded",0.974949,6.012237,0.013554,-4.000000,0.000000,-2.451317,416.000000,484.000000,221.780335,
train_remidio_img_3642,remidio,train,2209,expert3,graded,"probabilities to native, bilinear, then thresholded",0.956807,12.152706,0.027197,4.000000,-5.000000,-4.091482,408.000000,489.000000,223.420500,
train_remidio_img_3642,remidio,train,2209,expert4,graded,"probabilities to native, bilinear, then thresholded",0.926440,22.580973,0.050195,-30.000000,39.000000,-5.602267,442.000000,445.000000,224.931285,
train_remidio_img_3642,remidio,train,2209,expert5,graded,"probabilities to native, bilinear, then thresholded",0.953941,8.197713,0.018143,-21.000000,11.000000,-6.589991,433.000000,473.000000,225.919009,
train_remidio_img_3643,remidio,train,2173,expert1,graded,"probabilities to native, bilinear, then thresholded",0.961426,9.753184,0.025010,0.000000,-4.000000,-0.154333,383.000000,404.000000,194.982810,
train_remidio_img_3643,remidio,train,2173,expert2,graded,"probabilities to native, bilinear, then thresholded",0.926829,2.878995,0.006866,-27.000000,-38.000000,-14.817874,410.000000,438.000000,209.646351,
train_remidio_img_3643,remidio,train,2173,expert3,graded,"probabilities to native, bilinear, then thresholded",0.941504,10.046901,0.024425,-24.000000,-28.000000,-10.838553,407.000000,428.000000,205.667031,
train_remidio_img_3643,remidio,train,2173,expert4,graded,"probabilities to native, bilinear, then thresholded",0.912073,24.229243,0.057812,-29.000000,-41.000000,-14.723717,412.000000,441.000000,209.552194,
train_remidio_img_3643,remidio,train,2173,expert5,graded,"probabilities to native, bilinear, then thresholded",0.945485,5.905163,0.014514,4.000000,-38.000000,-8.595317,379.000000,438.000000,203.423794,
train_remidio_img_3644,remidio,train,2185,expert1,graded,"probabilities to native, bilinear, then thresholded",0.968589,5.136436,0.013865,8.000000,6.000000,4.192697,344.000000,397.000000,185.236423,
train_remidio_img_3644,remidio,train,2185,expert2,graded,"probabilities to native, bilinear, then thresholded",0.963936,6.855827,0.017574,-10.000000,-15.000000,-5.623058,362.000000,418.000000,195.052179,
train_remidio_img_3644,remidio,train,2185,expert3,graded,"probabilities to native, bilinear, then thresholded",0.970063,7.931873,0.020725,1.000000,-13.000000,-1.933474,351.000000,416.000000,191.362594,
train_remidio_img_3644,remidio,train,2185,expert4,graded,"probabilities to native, bilinear, then thresholded",0.948130,4.811452,0.012101,-17.000000,-17.000000,-9.379473,369.000000,420.000000,198.808594,
train_remidio_img_3644,remidio,train,2185,expert5,graded,"probabilities to native, bilinear, then thresholded",0.968728,4.058246,0.010499,-2.000000,-20.000000,-3.838548,354.000000,423.000000,193.267669,
train_remidio_img_3646,remidio,train,2171,expert1,graded,"probabilities to native, bilinear, then thresholded",0.961382,8.103115,0.021460,20.000000,2.000000,4.153328,348.000000,407.000000,188.794561,
train_remidio_img_3646,remidio,train,2171,expert2,graded,"probabilities to native, bilinear, then thresholded",0.967463,1.353291,0.003414,-18.000000,-13.000000,-5.231282,386.000000,422.000000,198.179170,
train_remidio_img_3646,remidio,train,2171,expert3,graded,"probabilities to native, bilinear, then thresholded",0.930864,19.331681,0.049704,-23.000000,12.000000,-1.520003,391.000000,397.000000,194.467892,
train_remidio_img_3646,remidio,train,2171,expert4,graded,"probabilities to native, bilinear, then thresholded",0.948250,8.082546,0.019890,-12.000000,-23.000000,-10.229306,380.000000,432.000000,203.177195,
train_remidio_img_3646,remidio,train,2171,expert5,graded,"probabilities to native, bilinear, then thresholded",0.948700,10.284252,0.025377,-21.000000,-14.000000,-9.681018,389.000000,423.000000,202.628907,
train_remidio_img_3650,remidio,train,2434,expert1,graded,"probabilities to native, bilinear, then thresholded",0.972130,4.942648,0.011394,12.000000,-1.000000,1.229986,404.000000,465.000000,216.899161,
train_remidio_img_3650,remidio,train,2434,expert2,graded,"probabilities to native, bilinear, then thresholded",0.967976,2.345422,0.005217,-28.000000,-7.000000,-6.671199,444.000000,471.000000,224.800347,
train_remidio_img_3650,remidio,train,2434,expert3,graded,"probabilities to native, bilinear, then thresholded",0.961820,8.679862,0.019266,-18.000000,-15.000000,-7.140103,434.000000,479.000000,225.269251,
train_remidio_img_3650,remidio,train,2434,expert4,graded,"probabilities to native, bilinear, then thresholded",0.933268,8.299871,0.017968,-37.000000,2.000000,-12.831904,453.000000,462.000000,230.961052,
train_remidio_img_3650,remidio,train,2434,expert5,graded,"probabilities to native, bilinear, then thresholded",0.961266,0.534276,0.001183,-26.000000,3.000000,-7.669363,442.000000,461.000000,225.798511,
train_remidio_img_3654,remidio,train,2208,expert1,graded,"probabilities to native, bilinear, then thresholded",0.977961,0.675400,0.001650,7.000000,-10.000000,-2.585456,395.000000,417.000000,204.618114,
train_remidio_img_3654,remidio,train,2208,expert2,graded,"probabilities to native, bilinear, then thresholded",0.967602,5.186752,0.012430,-21.000000,-15.000000,-6.607670,423.000000,422.000000,208.640329,
train_remidio_img_3654,remidio,train,2208,expert3,graded,"probabilities to native, bilinear, then thresholded",0.964357,9.302410,0.022925,-10.000000,1.000000,-0.858419,412.000000,406.000000,202.891078,
train_remidio_img_3654,remidio,train,2208,expert4,graded,"probabilities to native, bilinear, then thresholded",0.945322,5.396609,0.012644,-18.000000,-17.000000,-11.366039,420.000000,424.000000,213.398697,
train_remidio_img_3654,remidio,train,2208,expert5,graded,"probabilities to native, bilinear, then thresholded",0.976744,6.335302,0.015625,3.000000,-6.000000,-0.700687,399.000000,413.000000,202.733345,
train_remidio_img_3655,remidio,train,2220,expert1,graded,"probabilities to native, bilinear, then thresholded",0.979034,4.903951,0.012250,-3.000000,-14.000000,-1.400355,389.000000,420.000000,200.161711,
train_remidio_img_3655,remidio,train,2220,expert2,graded,"probabilities to native, bilinear, then thresholded",0.976527,3.380927,0.008318,-9.000000,-8.000000,-4.466749,395.000000,414.000000,203.228105,
train_remidio_img_3655,remidio,train,2220,expert3,graded,"probabilities to native, bilinear, then thresholded",0.976425,3.586323,0.009022,-12.000000,15.000000,0.000000,398.000000,391.000000,198.761356,
train_remidio_img_3655,remidio,train,2220,expert4,graded,"probabilities to native, bilinear, then thresholded",0.932325,8.912307,0.020950,-18.000000,-39.000000,-13.938865,404.000000,445.000000,212.700221,
train_remidio_img_3655,remidio,train,2220,expert5,graded,"probabilities to native, bilinear, then thresholded",0.972991,4.569330,0.011285,-5.000000,-14.000000,-3.690748,391.000000,420.000000,202.452103,
train_remidio_img_3656,remidio,train,2186,expert1,graded,"probabilities to native, bilinear, then thresholded",0.969144,3.402068,0.008202,22.000000,-4.000000,3.658262,375.000000,466.000000,207.389368,
train_remidio_img_3656,remidio,train,2186,expert2,graded,"probabilities to native, bilinear, then thresholded",0.968962,3.815266,0.009232,11.000000,8.000000,4.405542,386.000000,454.000000,206.642089,
train_remidio_img_3656,remidio,train,2186,expert3,graded,"probabilities to native, bilinear, then thresholded",0.978627,5.007206,0.011899,10.000000,-2.000000,0.650298,387.000000,464.000000,210.397333,
train_remidio_img_3656,remidio,train,2186,expert4,graded,"probabilities to native, bilinear, then thresholded",0.945758,1.214255,0.002730,-11.000000,-10.000000,-11.305347,408.000000,472.000000,222.352977,
train_remidio_img_3656,remidio,train,2186,expert5,graded,"probabilities to native, bilinear, then thresholded",0.953902,10.190890,0.023533,14.000000,-29.000000,-5.473308,383.000000,491.000000,216.520938,
train_remidio_img_3657,remidio,train,2205,expert1,graded,"probabilities to native, bilinear, then thresholded",0.980624,4.919956,0.011531,-6.000000,-3.000000,-2.220636,395.000000,463.000000,213.327833,
train_remidio_img_3657,remidio,train,2205,expert2,graded,"probabilities to native, bilinear, then thresholded",0.965823,3.274681,0.007536,-19.000000,-28.000000,-6.170261,408.000000,488.000000,217.277459,
train_remidio_img_3657,remidio,train,2205,expert3,graded,"probabilities to native, bilinear, then thresholded",0.955815,12.543453,0.029291,-8.000000,-9.000000,-3.007767,397.000000,469.000000,214.114964,
train_remidio_img_3657,remidio,train,2205,expert4,graded,"probabilities to native, bilinear, then thresholded",0.946217,12.636719,0.029402,-28.000000,12.000000,-3.789053,417.000000,448.000000,214.896250,
train_remidio_img_3657,remidio,train,2205,expert5,graded,"probabilities to native, bilinear, then thresholded",0.961732,9.727353,0.022262,-8.000000,-21.000000,-7.363882,397.000000,481.000000,218.471079,
train_remidio_img_3658,remidio,train,2182,expert1,graded,"probabilities to native, bilinear, then thresholded",0.971013,3.411019,0.011101,5.000000,-4.000000,-0.122283,319.000000,302.000000,153.641990,
train_remidio_img_3658,remidio,train,2182,expert2,graded,"probabilities to native, bilinear, then thresholded",0.938941,6.570953,0.020213,-20.000000,-6.000000,-9.024673,344.000000,304.000000,162.544380,
train_remidio_img_3658,remidio,train,2182,expert3,graded,"probabilities to native, bilinear, then thresholded",0.957377,5.752768,0.018107,-3.000000,-6.000000,-5.336484,327.000000,304.000000,158.856191,
train_remidio_img_3658,remidio,train,2182,expert4,graded,"probabilities to native, bilinear, then thresholded",0.930028,7.249247,0.022168,-37.000000,0.000000,-9.990182,361.000000,298.000000,163.509889,
train_remidio_img_3658,remidio,train,2182,expert5,graded,"probabilities to native, bilinear, then thresholded",0.957617,3.581301,0.011366,-16.000000,6.000000,-4.026635,340.000000,292.000000,157.546342,
